VegID,CommonName,GenusGroup,Family,GrowthForm,Type,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6,References,Comment
TEOWNtr5510,Needleleaf tree,Ntr,GF,Ntr,GFET,8.164,0.041,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5511,Needleleaf tree,Ntr,GF,Ntr,GFET,7.71,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5512,Needleleaf tree,Ntr,GF,Ntr,GFET,12.324,0.043,0.907,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5513,Needleleaf tree,Ntr,GF,Ntr,GFET,12.768,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5514,Needleleaf tree,Ntr,GF,Ntr,GFET,7.771,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5515,Needleleaf tree,Ntr,GF,Ntr,GFET,13.045,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5516,Needleleaf tree,Ntr,GF,Ntr,GFET,11.624,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5517,Needleleaf tree,Ntr,GF,Ntr,GFET,15.35,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5518,Needleleaf tree,Ntr,GF,Ntr,GFET,10.285,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5519,Needleleaf tree,Ntr,GF,Ntr,GFET,4.385,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5520,Needleleaf tree,Ntr,GF,Ntr,GFET,10.472,0.043,0.91,0.682,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5521,Needleleaf tree,Ntr,GF,Ntr,GFET,13.698,0.043,0.915,0.686,0.381,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5522,Needleleaf tree,Ntr,GF,Ntr,GFET,10.696,0.043,0.908,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5523,Needleleaf tree,Ntr,GF,Ntr,GFET,16.304,0.041,0.909,0.682,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5524,Needleleaf tree,Ntr,GF,Ntr,GFET,7.903,0.043,0.907,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5525,Needleleaf tree,Ntr,GF,Ntr,GFET,9.728,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5526,Needleleaf tree,Ntr,GF,Ntr,GFET,11.75,0.043,0.912,0.684,0.38,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5527,Needleleaf tree,Ntr,GF,Ntr,GFET,11.272,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5528,Needleleaf tree,Ntr,GF,Ntr,GFET,12.036,0.043,0.908,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5529,Needleleaf tree,Ntr,GF,Ntr,GFET,9.419,0.043,0.908,0.681,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5530,Needleleaf tree,Ntr,GF,Ntr,GFET,13.195,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5531,Needleleaf tree,Ntr,GF,Ntr,GFET,12.181,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5532,Needleleaf tree,Ntr,GF,Ntr,GFET,8.608,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5533,Needleleaf tree,Ntr,GF,Ntr,GFET,10.116,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5534,Needleleaf tree,Ntr,GF,Ntr,GFET,11.739,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5535,Needleleaf tree,Ntr,GF,Ntr,GFET,8.933,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5536,Needleleaf tree,Ntr,GF,Ntr,GFET,7.983,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5537,Needleleaf tree,Ntr,GF,Ntr,GFET,8.459,0.043,0.91,0.683,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5538,Needleleaf tree,Ntr,GF,Ntr,GFET,15.491,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5539,Needleleaf tree,Ntr,GF,Ntr,GFET,12.146,0.043,0.909,0.681,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5540,Needleleaf tree,Ntr,GF,Ntr,GFET,9.3,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5541,Needleleaf tree,Ntr,GF,Ntr,GFET,11.378,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5542,Needleleaf tree,Ntr,GF,Ntr,GFET,12.703,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5543,Needleleaf tree,Ntr,GF,Ntr,GFET,11.592,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5544,Needleleaf tree,Ntr,GF,Ntr,GFET,9.475,0.043,0.914,0.686,0.381,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5545,Needleleaf tree,Ntr,GF,Ntr,GFET,11.841,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5546,Needleleaf tree,Ntr,GF,Ntr,GFET,13.47,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5547,Needleleaf tree,Ntr,GF,Ntr,GFET,7.364,0.429,0.434,0.325,0.181,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5548,Needleleaf tree,Ntr,GF,Ntr,GFET,13.537,0.428,0.434,0.325,0.181,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5549,Needleleaf tree,Ntr,GF,Ntr,GFET,25.436,0.427,0.435,0.326,0.181,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5550,Needleleaf tree,Ntr,GF,Ntr,GFET,11.67,0.428,0.436,0.327,0.182,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5551,Needleleaf tree,Ntr,GF,Ntr,GFET,12.932,0.428,0.435,0.326,0.181,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5552,Needleleaf tree,Ntr,GF,Ntr,GFET,12.541,0.428,0.434,0.326,0.181,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5553,Needleleaf tree,Ntr,GF,Ntr,GFET,27.283,0.428,0.434,0.325,0.181,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5554,Needleleaf tree,Ntr,GF,Ntr,GFET,26.929,0.427,0.434,0.325,0.181,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5555,Needleleaf tree,Ntr,GF,Ntr,GFET,23.158,0.428,0.434,0.325,0.181,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5556,Needleleaf tree,Ntr,GF,Ntr,GFET,24.083,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5557,Needleleaf tree,Ntr,GF,Ntr,GFET,8.598,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5558,Needleleaf tree,Ntr,GF,Ntr,GFET,11.416,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5559,Needleleaf tree,Ntr,GF,Ntr,GFET,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5560,Needleleaf tree,Ntr,GF,Ntr,GFET,15.804,0.042,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5561,Needleleaf tree,Ntr,GF,Ntr,GFET,14.378,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5562,Needleleaf tree,Ntr,GF,Ntr,GFET,13.24,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5563,Needleleaf tree,Ntr,GF,Ntr,GFET,13.391,0.043,0.904,0.678,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5564,Needleleaf tree,Ntr,GF,Ntr,GFET,12.111,0.043,0.913,0.685,0.38,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5565,Needleleaf tree,Ntr,GF,Ntr,GFET,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5566,Needleleaf tree,Ntr,GF,Ntr,GFET,14.791,0.043,0.885,0.664,0.369,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5567,Needleleaf tree,Ntr,GF,Ntr,GFET,12.932,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5568,Needleleaf tree,Ntr,GF,Ntr,GFET,13.312,0.043,0.902,0.677,0.376,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5569,Needleleaf tree,Ntr,GF,Ntr,GFET,11.284,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5570,Needleleaf tree,Ntr,GF,Ntr,GFET,11.116,0.043,0.907,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5571,Needleleaf tree,Ntr,GF,Ntr,GFET,11.079,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5572,Needleleaf tree,Ntr,GF,Ntr,GFET,15.788,0.041,0.898,0.674,0.374,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5573,Needleleaf tree,Ntr,GF,Ntr,GFET,13.182,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5574,Needleleaf tree,Ntr,GF,Ntr,GFET,13.268,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5575,Needleleaf tree,Ntr,GF,Ntr,GFET,16.08,0.038,0.9,0.675,0.375,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5576,Needleleaf tree,Ntr,GF,Ntr,GFET,14.326,0.043,0.922,0.692,0.384,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5577,Needleleaf tree,Ntr,GF,Ntr,GFET,10.663,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5578,Needleleaf tree,Ntr,GF,Ntr,GFET,10.558,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5579,Needleleaf tree,Ntr,GF,Ntr,GFET,12.487,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5580,Needleleaf tree,Ntr,GF,Ntr,GFET,9.771,0.435,0.837,0.627,0.349,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5581,Needleleaf tree,Ntr,GF,Ntr,GFET,10.152,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5582,Needleleaf tree,Ntr,GF,Ntr,GFET,13.007,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5583,Needleleaf tree,Ntr,GF,Ntr,GFET,14.053,0.043,0.908,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5584,Needleleaf tree,Ntr,GF,Ntr,GFET,13.518,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5585,Needleleaf tree,Ntr,GF,Ntr,GFET,12.405,0.043,0.905,0.678,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5586,Needleleaf tree,Ntr,GF,Ntr,GFET,16.745,0.032,0.897,0.673,0.374,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5587,Needleleaf tree,Ntr,GF,Ntr,GFET,15.988,0.041,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5588,Needleleaf tree,Ntr,GF,Ntr,GFET,14.462,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5589,Needleleaf tree,Ntr,GF,Ntr,GFET,12.005,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5590,Needleleaf tree,Ntr,GF,Ntr,GFET,11.017,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5591,Needleleaf tree,Ntr,GF,Ntr,GFET,11.146,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5592,Needleleaf tree,Ntr,GF,Ntr,GFET,11.022,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5593,Needleleaf tree,Ntr,GF,Ntr,GFET,16.211,0.038,0.902,0.676,0.376,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5594,Needleleaf tree,Ntr,GF,Ntr,GFET,14.654,0.042,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5595,Needleleaf tree,Ntr,GF,Ntr,GFET,14.739,0.043,0.908,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5596,Needleleaf tree,Ntr,GF,Ntr,GFET,13.32,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5597,Needleleaf tree,Ntr,GF,Ntr,GFET,13.458,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5598,Needleleaf tree,Ntr,GF,Ntr,GFET,16.597,0.034,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5599,Needleleaf tree,Ntr,GF,Ntr,GFET,12.486,0.043,0.91,0.683,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5600,Needleleaf tree,Ntr,GF,Ntr,GFET,10.59,0.043,0.91,0.682,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5601,Needleleaf tree,Ntr,GF,Ntr,GFET,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5602,Needleleaf tree,Ntr,GF,Ntr,GFET,11.824,0.043,0.909,0.682,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5603,Needleleaf tree,Ntr,GF,Ntr,GFET,11.066,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5604,Needleleaf tree,Ntr,GF,Ntr,GFET,11.706,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5605,Needleleaf tree,Ntr,GF,Ntr,GFET,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5606,Needleleaf tree,Ntr,GF,Ntr,GFET,12.469,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5607,Needleleaf tree,Ntr,GF,Ntr,GFET,14.712,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5608,Needleleaf tree,Ntr,GF,Ntr,GFET,16.208,0.044,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5609,Needleleaf tree,Ntr,GF,Ntr,GFET,14.897,0.042,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5610,Needleleaf tree,Ntr,GF,Ntr,GFET,14.358,0.043,0.908,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5611,Needleleaf tree,Ntr,GF,Ntr,GFET,11.173,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5612,Needleleaf tree,Ntr,GF,Ntr,GFET,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5613,Needleleaf tree,Ntr,GF,Ntr,GFET,0.003,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5614,Needleleaf tree,Ntr,GF,Ntr,GFET,0.003,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5615,Needleleaf tree,Ntr,GF,Ntr,GFET,0.003,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5616,Needleleaf tree,Ntr,GF,Ntr,GFET,0.003,0.042,0.9,0.675,0.375,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
TEOWNtr5617,Needleleaf tree,Ntr,GF,Ntr,GFET,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4,,
